Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_max_class_ratio,pred_num_present_classes,true_imbalance,dua_momentum,rotta_memory_occupancy,note_memory_occupancy,note_updated,note_loss,delta_loss,delta_used_samples
09-9UDP,TEMA,,,,,,,,,,2,64,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-9UDP,TEMA,,,,,,,,,,3,14,0,0.0,14.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-9UDP,DUA,,,,,,,,,,0,64,11,0.171875,53.0,0.828125,0.828125,2,,,,,,,,,,,,,,,,,,,,,,,0.099,,,,,,
09-9UDP,DUA,,,,,,,,,,1,64,40,0.625,24.0,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,0.09336,,,,,,
09-9UDP,DUA,,,,,,,,,,2,64,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,,,,,,,,,,,,,,,,0.0880584,,,,,,
09-9UDP,DUA,,,,,,,,,,3,14,0,0.0,14.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,0.083074896,,,,,,
09-9UDP,RoTTA,,,,,,,,,,0,64,11,0.171875,53.0,0.828125,0.828125,2,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,
09-9UDP,RoTTA,,,,,,,,,,1,64,40,0.625,24.0,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
09-9UDP,RoTTA,,,,,,,,,,2,64,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
09-9UDP,RoTTA,,,,,,,,,,3,14,0,0.0,14.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
09-9UDP,NOTE,,,,,,,,,,0,64,11,0.171875,53.0,0.828125,0.828125,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5605884790420532,,
09-9UDP,NOTE,,,,,,,,,,1,64,40,0.625,24.0,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.6424409747123718,,
09-9UDP,NOTE,,,,,,,,,,2,64,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.49846845865249634,,
09-9UDP,NOTE,,,,,,,,,,3,14,0,0.0,14.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,,,
09-9UDP,DELTA,,,,,,,,,,0,64,11,0.171875,53.0,0.828125,0.828125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24465075135231018,6.0
09-9UDP,DELTA,,,,,,,,,,1,64,40,0.625,24.0,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299946904182434,27.0
09-9UDP,DELTA,,,,,,,,,,2,64,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03811147063970566,42.0
09-9UDP,DELTA,,,,,,,,,,3,14,0,0.0,14.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031944092363119125,11.0
10-9UHM,EMATent,0.5774266123771667,0.5774266123771667,0.9031819105148315,1.0,0.32677201628685,0.5,0.17322798371315,0.0,0.0,0,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-9UHM,EMATent,0.7630782723426819,0.7630782723426819,0.7906279563903809,1.0,0.2710765182971954,0.5,0.22892348170280455,0.0,0.0,1,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-9UHM,EMATent,0.9255142211914062,0.9255142211914062,0.7024707794189453,1.0,0.22234573364257815,0.5,0.27765426635742185,0.0,0.0,2,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-9UHM,EMATent,0.969043493270874,0.969043493270874,0.7473980784416199,1.0,0.20928695201873782,0.5,0.2907130479812622,0.0,0.0,3,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-9UHM,EMATent,0.9490524530410767,0.9490524530410767,0.7539134621620178,1.0,0.215284264087677,0.5,0.28471573591232296,0.0,0.0,4,64,33,0.515625,31.0,0.484375,0.515625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-9UHM,EMATent,0.9971182346343994,0.9971182346343994,0.7338712215423584,1.0,0.20086452960968018,0.5,0.2991354703903198,0.0,0.0,5,64,14,0.21875,50.0,0.78125,0.78125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-9UHM,EMATent,0.9952252507209778,0.9952252507209778,0.6781322956085205,1.0,0.20143242478370668,0.5,0.29856757521629335,0.0,0.0,6,29,17,0.5862068965517241,12.0,0.41379310344827586,0.5862068965517241,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-9UHM,DynaMixEMATent,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,0.20723947882652283,0.5774266123771667,0.5774266123771667,0.37018710374832153,0.6194398954143001,0.20733212087254976,0.17322798371315,0.2507730266485163,36.95530319213867,0.19999999999999996,1.0,0.3849940896034241,0.2,0.0,1.0,4.0,0.0625,60.0,0.9375,0.9375,2.0,0.5,,,,,,,
10-9UHM,DynaMixEMATent,,,,,,,,,,1,64,0,0.0,64.0,1.0,1.0,1,0.07392459362745285,0.5724248886108398,0.5724248886108398,0.4985003173351288,0.46610759422649745,0.36216493919025056,0.17172746658325194,0.4372533490833821,73.59049606323242,0.19999999999999996,1.0,0.5325285196304321,0.2,0.0,1.0,3.0,0.046875,61.0,0.953125,0.953125,2.0,0.5,,,,,,,
10-9UHM,DynaMixEMATent,,,,,,,,,,2,64,0,0.0,64.0,1.0,1.0,1,0.11166153848171234,0.8476694822311401,0.8476694822311401,0.7360079288482666,0.2746676304676816,0.4710315248629764,0.25430084466934205,0.6316642864562607,127.84134292602539,0.19999999999999996,1.0,0.5835795402526855,0.2,0.0,1.0,19.0,0.296875,45.0,0.703125,0.703125,2.0,0.5,,,,,,,
10-9UHM,DynaMixEMATent,,,,,,,,,,3,64,0,0.0,64.0,1.0,1.0,1,0.19840537011623383,0.9918150305747986,0.9918150305747986,0.7934096455574036,0.15757696948738933,0.5448785213401711,0.2975445091724396,0.7756769339196873,191.3175048828125,0.19999999999999996,1.0,0.5878710150718689,0.2,0.0,1.0,33.0,0.515625,31.0,0.484375,0.515625,2.0,0.5,,,,,,,
10-9UHM,DynaMixEMATent,,,,,,,,,,4,64,33,0.515625,31.0,0.484375,0.515625,2,0.262486070394516,0.9768675565719604,0.9768675565719604,0.7143815159797668,0.09730434402111755,0.6096353890072944,0.2930602669715881,0.8623583603028196,253.83702850341797,0.19999999999999996,1.0,0.5206742286682129,0.2,0.0,1.0,42.0,0.65625,22.0,0.34375,0.65625,2.0,0.015625,,,,,,,
10-9UHM,DynaMixEMATent,,,,,,,,,,5,64,14,0.21875,50.0,0.78125,0.78125,2,0.2201193869113922,0.9854327440261841,0.9854327440261841,0.7653133273124695,0.05923341824923441,0.6451367585429104,0.2956298232078552,0.9159058401379282,316.90472412109375,0.19999999999999996,1.0,0.5850648880004883,0.2,0.0,1.0,31.0,0.484375,33.0,0.515625,0.515625,2.0,0.28125,,,,,,,
10-9UHM,DynaMixEMATent,,,,,,,,,,6,29,17,0.5862068965517241,12.0,0.41379310344827586,0.5862068965517241,2,0.06920521706342697,0.8842344284057617,0.8842344284057617,0.8150292038917542,0.050569575349277134,0.6841600961289944,0.2652703285217285,0.9311725423480837,342.54752254486084,0.19999999999999996,1.0,0.620125949382782,0.2,0.0,1.0,10.0,0.3448275862068966,19.0,0.6551724137931034,0.6551724137931034,2.0,0.08620689655172409,,,,,,,
10-9UHM,TEMA,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-9UHM,TEMA,,,,,,,,,,1,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-9UHM,TEMA,,,,,,,,,,2,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-9UHM,TEMA,,,,,,,,,,3,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-9UHM,TEMA,,,,,,,,,,4,64,33,0.515625,31.0,0.484375,0.515625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-9UHM,TEMA,,,,,,,,,,5,64,14,0.21875,50.0,0.78125,0.78125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-9UHM,TEMA,,,,,,,,,,6,29,17,0.5862068965517241,12.0,0.41379310344827586,0.5862068965517241,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-9UHM,DUA,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,0.099,,,,,,
10-9UHM,DUA,,,,,,,,,,1,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,0.09336,,,,,,
10-9UHM,DUA,,,,,,,,,,2,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,0.0880584,,,,,,
10-9UHM,DUA,,,,,,,,,,3,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,0.083074896,,,,,,
10-9UHM,DUA,,,,,,,,,,4,64,33,0.515625,31.0,0.484375,0.515625,2,,,,,,,,,,,,,,,,,,,,,,,0.07839040223999999,,,,,,
10-9UHM,DUA,,,,,,,,,,5,64,14,0.21875,50.0,0.78125,0.78125,2,,,,,,,,,,,,,,,,,,,,,,,0.07398697810559998,,,,,,
10-9UHM,DUA,,,,,,,,,,6,29,17,0.5862068965517241,12.0,0.41379310344827586,0.5862068965517241,2,,,,,,,,,,,,,,,,,,,,,,,0.06984775941926398,,,,,,
10-9UHM,RoTTA,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
10-9UHM,RoTTA,,,,,,,,,,1,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
10-9UHM,RoTTA,,,,,,,,,,2,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
10-9UHM,RoTTA,,,,,,,,,,3,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
10-9UHM,RoTTA,,,,,,,,,,4,64,33,0.515625,31.0,0.484375,0.515625,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
10-9UHM,RoTTA,,,,,,,,,,5,64,14,0.21875,50.0,0.78125,0.78125,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
10-9UHM,RoTTA,,,,,,,,,,6,29,17,0.5862068965517241,12.0,0.41379310344827586,0.5862068965517241,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
10-9UHM,NOTE,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5597403049468994,,
10-9UHM,NOTE,,,,,,,,,,1,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5757559537887573,,
10-9UHM,NOTE,,,,,,,,,,2,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5825255513191223,,
10-9UHM,NOTE,,,,,,,,,,3,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.6106564998626709,,
10-9UHM,NOTE,,,,,,,,,,4,64,33,0.515625,31.0,0.484375,0.515625,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.542661190032959,,
10-9UHM,NOTE,,,,,,,,,,5,64,14,0.21875,50.0,0.78125,0.78125,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5751559734344482,,
10-9UHM,NOTE,,,,,,,,,,6,29,17,0.5862068965517241,12.0,0.41379310344827586,0.5862068965517241,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,,,
10-9UHM,DELTA,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29423144459724426,5.0
10-9UHM,DELTA,,,,,,,,,,1,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22876864671707153,13.0
10-9UHM,DELTA,,,,,,,,,,2,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1829349547624588,11.0
10-9UHM,DELTA,,,,,,,,,,3,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060997124761343,49.0
10-9UHM,DELTA,,,,,,,,,,4,64,33,0.515625,31.0,0.484375,0.515625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11534145474433899,23.0
10-9UHM,DELTA,,,,,,,,,,5,64,14,0.21875,50.0,0.78125,0.78125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19516421854496002,25.0
10-9UHM,DELTA,,,,,,,,,,6,29,17,0.5862068965517241,12.0,0.41379310344827586,0.5862068965517241,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27579110860824585,5.0
11-9UIZ,EMATent,0.9529245495796204,0.9529245495796204,0.7613217830657959,1.0,0.2141226351261139,0.5,0.2858773648738861,0.0,0.0,0,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-9UIZ,EMATent,0.9912550449371338,0.9912550449371338,0.7302284836769104,1.0,0.20262348651885986,0.5,0.29737651348114014,0.0,0.0,1,64,11,0.171875,53.0,0.828125,0.828125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-9UIZ,EMATent,0.8804335594177246,0.8804335594177246,0.7908642292022705,1.0,0.23586993217468263,0.5,0.2641300678253174,0.0,0.0,2,64,40,0.625,24.0,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-9UIZ,EMATent,0.9995253086090088,0.9995253086090088,0.6900924444198608,1.0,0.20014240741729739,0.5,0.2998575925827026,0.0,0.0,3,64,30,0.46875,34.0,0.53125,0.53125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-9UIZ,EMATent,0.9349785447120667,0.9349785447120667,0.7222809791564941,1.0,0.21950643658638003,0.5,0.28049356341362,0.0,0.0,4,64,48,0.75,16.0,0.25,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-9UIZ,EMATent,0.9918639063835144,0.9918639063835144,0.753971517086029,1.0,0.20244082808494568,0.5,0.2975591719150543,0.0,0.0,5,64,36,0.5625,28.0,0.4375,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-9UIZ,EMATent,0.997793972492218,0.997793972492218,0.7254201173782349,1.0,0.2006618082523346,0.5,0.2993381917476654,0.0,0.0,6,29,7,0.2413793103448276,22.0,0.7586206896551724,0.7586206896551724,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-9UIZ,DynaMixEMATent,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,0.2683790922164917,0.9529245495796204,0.9529245495796204,0.6845454573631287,0.443453270392985,0.27066936473312886,0.2858773648738861,0.3790236458270626,60.9871711730957,0.19999999999999996,1.0,0.49982476234436035,0.2,0.0,1.0,30.0,0.46875,34.0,0.53125,0.53125,2.0,0.5,,,,,,,
11-9UIZ,DynaMixEMATent,,,,,,,,,,1,64,11,0.171875,53.0,0.828125,0.828125,2,0.2220751792192459,0.9947291016578674,0.9947291016578674,0.7726538777351379,0.2649417308572712,0.4366395386453686,0.29841873049736023,0.6223648743571905,124.64983367919922,0.19999999999999996,1.0,0.5037354230880737,0.2,0.0,1.0,36.0,0.5625,28.0,0.4375,0.5625,2.0,0.328125,,,,,,,
11-9UIZ,DynaMixEMATent,,,,,,,,,,2,64,40,0.625,24.0,0.375,0.625,2,0.2637535035610199,0.8427689671516418,0.8427689671516418,0.5790154933929443,0.18513411406756317,0.5620351957869443,0.25283069014549253,0.7522193274993945,178.5870475769043,0.19999999999999996,1.0,0.48951682448387146,0.2,0.0,1.0,21.0,0.328125,43.0,0.671875,0.671875,2.0,0.125,,,,,,,
11-9UIZ,DynaMixEMATent,,,,,,,,,,3,64,30,0.46875,34.0,0.53125,0.53125,2,0.1479518562555313,0.9801250100135803,0.9801250100135803,0.8321731090545654,0.10715627698359562,0.5988062200123303,0.2940375030040741,0.8482125078321066,241.31504821777344,0.19999999999999996,1.0,0.6021881699562073,0.2,0.0,1.0,27.0,0.421875,37.0,0.578125,0.578125,2.0,0.03125,,,,,,,
11-9UIZ,DynaMixEMATent,,,,,,,,,,4,64,48,0.75,16.0,0.25,0.75,2,0.17065899074077606,0.8948993682861328,0.8948993682861328,0.7242403626441956,0.07098119564984637,0.6605489938643138,0.26846981048583984,0.9029688772011064,298.58860778808594,0.19999999999999996,1.0,0.5190862417221069,0.2,0.0,1.0,46.0,0.71875,18.0,0.28125,0.71875,2.0,0.25,,,,,,,
11-9UIZ,DynaMixEMATent,,,,,,,,,,5,64,36,0.5625,28.0,0.4375,0.5625,2,0.24870599806308746,0.9715982675552368,0.9715982675552368,0.7228922843933105,0.0422944718679209,0.6662260478655081,0.29147948026657106,0.9403059323054841,360.7708969116211,0.19999999999999996,1.0,0.5593430995941162,0.2,0.0,1.0,47.0,0.734375,17.0,0.265625,0.734375,2.0,0.0625,,,,,,,
11-9UIZ,DynaMixEMATent,,,,,,,,,,6,29,7,0.2413793103448276,22.0,0.7586206896551724,0.7586206896551724,2,0.24129879474639893,0.9818667769432068,0.9818667769432068,0.7405679821968079,0.03371169638697019,0.6717282705300677,0.294560033082962,0.9522118139488193,389.2450334429741,0.19999999999999996,1.0,0.5151058435440063,0.2,0.0,1.0,18.0,0.6206896551724138,11.0,0.3793103448275862,0.6206896551724138,2.0,0.2586206896551724,,,,,,,
11-9UIZ,TEMA,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-9UIZ,TEMA,,,,,,,,,,1,64,11,0.171875,53.0,0.828125,0.828125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-9UIZ,TEMA,,,,,,,,,,2,64,40,0.625,24.0,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-9UIZ,TEMA,,,,,,,,,,3,64,30,0.46875,34.0,0.53125,0.53125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-9UIZ,TEMA,,,,,,,,,,4,64,48,0.75,16.0,0.25,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-9UIZ,TEMA,,,,,,,,,,5,64,36,0.5625,28.0,0.4375,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-9UIZ,TEMA,,,,,,,,,,6,29,7,0.2413793103448276,22.0,0.7586206896551724,0.7586206896551724,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-9UIZ,DUA,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,0.099,,,,,,
11-9UIZ,DUA,,,,,,,,,,1,64,11,0.171875,53.0,0.828125,0.828125,2,,,,,,,,,,,,,,,,,,,,,,,0.09336,,,,,,
11-9UIZ,DUA,,,,,,,,,,2,64,40,0.625,24.0,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,0.0880584,,,,,,
11-9UIZ,DUA,,,,,,,,,,3,64,30,0.46875,34.0,0.53125,0.53125,2,,,,,,,,,,,,,,,,,,,,,,,0.083074896,,,,,,
11-9UIZ,DUA,,,,,,,,,,4,64,48,0.75,16.0,0.25,0.75,2,,,,,,,,,,,,,,,,,,,,,,,0.07839040223999999,,,,,,
11-9UIZ,DUA,,,,,,,,,,5,64,36,0.5625,28.0,0.4375,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,0.07398697810559998,,,,,,
11-9UIZ,DUA,,,,,,,,,,6,29,7,0.2413793103448276,22.0,0.7586206896551724,0.7586206896551724,2,,,,,,,,,,,,,,,,,,,,,,,0.06984775941926398,,,,,,
11-9UIZ,RoTTA,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,
11-9UIZ,RoTTA,,,,,,,,,,1,64,11,0.171875,53.0,0.828125,0.828125,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
11-9UIZ,RoTTA,,,,,,,,,,2,64,40,0.625,24.0,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
11-9UIZ,RoTTA,,,,,,,,,,3,64,30,0.46875,34.0,0.53125,0.53125,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
11-9UIZ,RoTTA,,,,,,,,,,4,64,48,0.75,16.0,0.25,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
11-9UIZ,RoTTA,,,,,,,,,,5,64,36,0.5625,28.0,0.4375,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
11-9UIZ,RoTTA,,,,,,,,,,6,29,7,0.2413793103448276,22.0,0.7586206896551724,0.7586206896551724,2,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,
11-9UIZ,NOTE,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5240268111228943,,
11-9UIZ,NOTE,,,,,,,,,,1,64,11,0.171875,53.0,0.828125,0.828125,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5762594938278198,,
11-9UIZ,NOTE,,,,,,,,,,2,64,40,0.625,24.0,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5678191781044006,,
11-9UIZ,NOTE,,,,,,,,,,3,64,30,0.46875,34.0,0.53125,0.53125,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5812023282051086,,
11-9UIZ,NOTE,,,,,,,,,,4,64,48,0.75,16.0,0.25,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5818603038787842,,
11-9UIZ,NOTE,,,,,,,,,,5,64,36,0.5625,28.0,0.4375,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.595065176486969,,
11-9UIZ,NOTE,,,,,,,,,,6,29,7,0.2413793103448276,22.0,0.7586206896551724,0.7586206896551724,2,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,,,
11-9UIZ,DELTA,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22869621217250824,10.0
11-9UIZ,DELTA,,,,,,,,,,1,64,11,0.171875,53.0,0.828125,0.828125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21833166480064392,19.0
11-9UIZ,DELTA,,,,,,,,,,2,64,40,0.625,24.0,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14192475378513336,21.0
11-9UIZ,DELTA,,,,,,,,,,3,64,30,0.46875,34.0,0.53125,0.53125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05691254138946533,48.0
11-9UIZ,DELTA,,,,,,,,,,4,64,48,0.75,16.0,0.25,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1209883764386177,13.0
11-9UIZ,DELTA,,,,,,,,,,5,64,36,0.5625,28.0,0.4375,0.5625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17592351138591766,22.0
11-9UIZ,DELTA,,,,,,,,,,6,29,7,0.2413793103448276,22.0,0.7586206896551724,0.7586206896551724,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24793408811092377,15.0
12-9UN3,EMATent,0.9894834160804749,0.9894834160804749,0.70390385389328,1.0,0.20315497517585757,0.5,0.29684502482414243,0.0,0.0,0,64,22,0.34375,42.0,0.65625,0.65625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-9UN3,EMATent,0.9493937492370605,0.9493937492370605,0.6611707210540771,1.0,0.21518187522888185,0.5,0.2848181247711182,0.0,0.0,1,64,9,0.140625,55.0,0.859375,0.859375,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-9UN3,EMATent,0.9435614943504333,0.9435614943504333,0.7630555033683777,1.0,0.21693155169487,0.5,0.28306844830513,0.0,0.0,2,64,10,0.15625,54.0,0.84375,0.84375,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-9UN3,EMATent,0.9730843901634216,0.9730843901634216,0.7492678761482239,1.0,0.20807468295097353,0.5,0.29192531704902647,0.0,0.0,3,64,43,0.671875,21.0,0.328125,0.671875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-9UN3,EMATent,0.99396812915802,0.99396812915802,0.7141790390014648,1.0,0.201809561252594,0.5,0.298190438747406,0.0,0.0,4,64,11,0.171875,53.0,0.828125,0.828125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-9UN3,EMATent,0.9797926545143127,0.9797926545143127,0.8020168542861938,1.0,0.20606220364570618,0.5,0.2939377963542938,0.0,0.0,5,64,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-9UN3,EMATent,0.899605393409729,0.899605393409729,0.8193517327308655,1.0,0.23011838197708132,0.5,0.2698816180229187,0.0,0.0,6,29,29,1.0,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-9UN3,DynaMixEMATent,,,,,,,,,,0,64,22,0.34375,42.0,0.65625,0.65625,2,0.204787477850914,0.9894834160804749,0.9894834160804749,0.7846959233283997,0.4287335403140136,0.27442143486184395,0.29684502482414243,0.39027162510399893,63.32693862915039,0.19999999999999996,1.0,0.5797507762908936,0.2,0.0,1.0,22.0,0.34375,42.0,0.65625,0.65625,2.0,0.15625,,,,,,,
12-9UN3,DynaMixEMATent,,,,,,,,,,1,64,9,0.140625,55.0,0.859375,0.859375,2,0.05397383123636246,0.963080644607544,0.963080644607544,0.9091068506240845,0.2678687210025684,0.4432070856151684,0.28892419338226316,0.6232909086350473,124.9640998840332,0.19999999999999996,1.0,0.631888210773468,0.2,0.0,1.0,19.0,0.296875,45.0,0.703125,0.703125,2.0,0.359375,,,,,,,
12-9UN3,DynaMixEMATent,,,,,,,,,,2,64,10,0.15625,54.0,0.84375,0.84375,2,0.1902143657207489,0.9456195831298828,0.9456195831298828,0.7554052472114563,0.16817867753670426,0.548135447524331,0.28368587493896485,0.7652165835451392,185.4837532043457,0.19999999999999996,1.0,0.5214619636535645,0.2,0.0,1.0,24.0,0.375,40.0,0.625,0.625,2.0,0.34375,,,,,,,
